ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
6400,2025-05-10,202,4,102,6.6,Excelsa,Huila,19,90.0,25.2,2025-05-10
9079,2025-05-15,203,2,103,5.2,Excelsa,Tolima,9,62.0,29.1,2025-05-15
7872,2025-05-26,204,2,101,6.2,Arábica,Nariño,6,77.0,20.7,2025-05-26
5709,2025-05-21,203,2,101,6.6,Arábica,Huila,19,91.0,23.2,2025-05-21
10477,2025-05-07,203,4,101,5.4,Excelsa,Nariño,16,76.0,19.3,2025-05-07
1810,2025-05-06,203,3,102,6.4,Excelsa,Tolima,11,62.0,20.9,2025-05-06
8478,2025-05-05,204,4,104,6.6,Liberica,Caldas,12,65.0,24.7,2025-05-05
3274,2025-05-23,203,3,103,5.4,Liberica,Antioquia,18,69.0,29.4,2025-05-23
2924,2025-05-11,201,3,105,6.7,Liberica,Nariño,19,62.0,18.5,2025-05-11
2471,2025-05-23,203,2,105,6.0,Liberica,Huila,15,75.0,26.3,2025-05-23
8935,2025-05-11,202,2,101,5.4,Robusta,Antioquia,10,67.0,27.8,2025-05-11
8408,2025-05-16,204,2,103,6.5,Liberica,Antioquia,10,75.0,29.9,2025-05-16
3407,2025-05-12,202,1,103,5.6,Excelsa,Caldas,20,76.0,20.1,2025-05-12
2143,2025-05-24,204,4,102,,Excelsa,Antioquia,9,71.0,25.2,2025-05-24
2748,2025-05-16,201,2,104,6.8,Liberica,Antioquia,19,63.0,26.5,2025-05-16
6710,2025-05-26,203,4,105,6.9,Excelsa,Antioquia,8,72.0,24.5,2025-05-26
5976,2025-05-03,204,3,101,6.5,Liberica,Antioquia,9,71.0,25.8,2025-05-03
8301,2025-05-19,203,4,104,5.9,Excelsa,Antioquia,20,91.0,23.6,2025-05-19
9149,2025-05-06,204,2,105,6.8,Robusta,Huila,20,73.0,25.4,2025-05-06
3834,2025-05-14,202,4,102,6.4,Liberica,Caldas,15,68.0,21.3,2025-05-14
4132,2025-05-03,201,3,104,5.2,Excelsa,Tolima,12,64.0,21.9,2025-05-03
2311,2025-05-29,204,3,105,6.5,Liberica,Huila,11,73.0,28.3,2025-05-29
9651,2025-05-09,201,3,105,,Robusta,Huila,17,94.0,20.0,2025-05-09
7775,2025-05-24,204,3,103,6.1,Excelsa,Tolima,20,79.0,24.4,2025-05-24
7757,2025-05-07,202,4,104,6.7,Robusta,Antioquia,6,63.0,26.4,2025-05-07
1621,2025-05-03,202,3,101,5.3,Desconocido,Caldas,9,75.0,18.6,2025-05-03
3702,2025-05-09,202,3,104,7.0,Arábica,Tolima,9,64.0,19.3,2025-05-09
3200,2025-05-01,202,4,101,5.8,Excelsa,Antioquia,11,76.0,21.5,2025-05-01
7197,2025-05-18,202,3,103,6.4,Excelsa,Caldas,18,65.0,19.0,2025-05-18
9825,2025-05-13,204,1,101,6.6,Robusta,Tolima,17,92.0,26.0,2025-05-13
2047,2025-05-29,201,2,103,5.3,Excelsa,Nariño,5,64.0,25.2,2025-05-29
6769,2025-05-31,203,1,104,6.0,Excelsa,Tolima,20,94.0,,2025-05-31
10948,2025-05-14,203,3,101,6.5,Arábica,Huila,17,90.0,28.1,2025-05-14
10020,2025-05-26,203,4,104,6.6,Robusta,Nariño,15,84.0,22.5,2025-05-26
1744,2025-05-12,203,3,101,5.4,Liberica,Huila,9,91.0,20.8,2025-05-12
1223,2025-05-14,201,2,104,5.5,Liberica,Huila,8,62.0,26.2,2025-05-14
4150,2025-05-10,203,4,102,6.8,Excelsa,Nariño,5,60.0,19.8,2025-05-10
1626,2025-05-18,201,4,103,5.5,Excelsa,Caldas,17,86.0,18.7,2025-05-18
10335,2025-05-14,202,3,103,5.2,Excelsa,??,11,81.0,25.7,2025-05-14
8567,2025-05-02,202,2,102,6.3,Excelsa,Nariño,20,87.0,27.0,2025-05-02
5583,2025-05-27,203,1,102,5.8,Excelsa,Caldas,14,,26.5,2025-05-27
6712,2025-05-22,202,2,101,5.5,Robusta,Nariño,15,85.0,25.5,2025-05-22
4285,2025-05-07,204,1,103,6.3,Excelsa,Nariño,18,65.0,24.3,2025-05-07
8586,2025-05-01,203,1,103,5.4,Robusta,Caldas,14,93.0,18.3,2025-05-01
10647,2025-05-27,203,3,105,5.5,Excelsa,Huila,18,,23.6,2025-05-27
2531,2025-05-14,202,4,101,5.8,Robusta,Tolima,14,90.0,22.3,2025-05-14
10686,2025-05-07,204,1,105,6.8,Liberica,Antioquia,15,70.0,20.3,2025-05-07
1354,2025-05-07,204,3,102,7.0,Excelsa,Antioquia,18,93.0,18.8,2025-05-07
3475,2025-05-13,203,2,101,6.1,Liberica,Huila,10,89.0,26.7,2025-05-13
9014,2025-05-28,202,4,103,6.7,Excelsa,Antioquia,6,88.0,-5.0,2025-05-28
7476,2025-05-30,204,1,103,,Liberica,Caldas,19,87.0,26.4,2025-05-30
7450,2025-05-19,203,2,102,5.3,Robusta,Huila,14,66.0,19.1,2025-05-19
1240,2025-05-20,204,4,101,6.4,Arábica,Nariño,5,70.0,27.3,2025-05-20
3626,2025-05-27,203,2,101,5.2,Arábica,Antioquia,12,78.0,19.0,2025-05-27
10787,2025-05-04,202,2,104,5.7,Excelsa,Caldas,15,73.0,23.0,2025-05-04
8199,2025-05-20,202,4,102,5.6,Liberica,Nariño,12,84.0,23.0,2025-05-20
8693,2025-05-28,201,3,101,5.8,Arábica,Tolima,7,78.0,23.3,2025-05-28
3998,2025-05-08,204,1,104,7.0,Arábica,Tolima,16,73.0,24.8,2025-05-08
7441,2025-05-27,203,4,105,5.1,Robusta,Huila,11,84.0,23.9,2025-05-27
5563,2025-05-13,202,4,102,,Excelsa,Tolima,15,63.0,26.6,2025-05-13
9615,2025-05-16,203,4,102,5.8,Excelsa,Antioquia,10,77.0,28.4,2025-05-16
2480,2025-05-15,201,2,102,5.4,Desconocido,Huila,12,77.0,25.6,2025-05-15
2019,2025-05-03,201,3,105,5.2,Arábica,Tolima,10,95.0,29.4,2025-05-03
4095,2025-05-27,204,1,102,6.7,Arábica,Nariño,19,88.0,28.5,2025-05-27
7183,2025-05-19,203,2,101,6.8,Liberica,Nariño,14,79.0,28.0,2025-05-19
5961,2025-05-19,203,3,102,6.0,Robusta,Huila,16,72.0,28.3,2025-05-19
9493,2025-05-25,201,2,103,6.6,Arábica,Huila,11,65.0,18.2,2025-05-25
2104,2025-05-14,202,3,102,5.6,Excelsa,Tolima,20,61.0,24.4,2025-05-14
7082,2025-05-14,202,4,104,6.5,Desconocido,Nariño,13,66.0,23.1,2025-05-14
10526,2025-05-24,204,3,105,6.1,Arábica,Caldas,13,77.0,21.9,2025-05-24
6191,2025-05-10,202,1,102,6.0,Arábica,Caldas,9,64.0,23.6,2025-05-10
5182,2025-05-22,203,1,102,5.5,Excelsa,Caldas,11,95.0,24.2,2025-05-22
5468,2025-05-30,201,1,103,5.6,Liberica,Caldas,8,93.0,24.6,2025-05-30
2627,2025-05-09,204,2,103,6.4,Robusta,Tolima,6,88.0,27.3,2025-05-09
7718,2025-05-23,201,4,104,5.6,Excelsa,Caldas,15,91.0,19.7,2025-05-23
4799,2025-05-21,203,2,101,5.3,Excelsa,Huila,13,,22.8,2025-05-21
4054,2025-05-16,202,2,104,6.0,Liberica,Tolima,18,92.0,19.1,2025-05-16
3868,2025-05-19,203,3,103,,Liberica,Huila,6,60.0,24.8,2025-05-19
2433,2025-05-22,203,3,105,5.7,Robusta,Huila,16,63.0,27.5,2025-05-22
8984,2025-05-22,203,1,104,5.2,Liberica,Huila,6,74.0,29.8,2025-05-22
10347,2025-05-22,203,3,103,,Robusta,Caldas,11,72.0,24.7,2025-05-22
10420,2025-05-13,204,3,103,,Arábica,Antioquia,13,66.0,30.0,2025-05-13
5077,2025-05-11,203,1,101,5.1,Robusta,Tolima,19,89.0,-5.0,2025-05-11
1218,2025-05-25,203,4,103,5.4,Robusta,Huila,15,92.0,22.8,2025-05-25
4556,2025-05-14,201,1,105,5.7,Robusta,Tolima,7,93.0,28.7,2025-05-14
8937,2025-05-20,203,3,104,5.1,Arábica,Tolima,18,77.0,29.3,2025-05-20
9422,2025-05-08,201,4,104,5.5,Robusta,Nariño,8,86.0,29.5,2025-05-08
2035,2025-05-21,204,3,104,5.4,Arábica,Tolima,18,92.0,19.9,2025-05-21
4774,2025-05-01,203,2,101,5.8,Arábica,Nariño,6,62.0,25.9,2025-05-01
5133,2025-05-29,201,1,105,5.1,Arábica,Tolima,13,93.0,25.5,2025-05-29
3336,2025-05-15,201,3,101,6.5,Arábica,Antioquia,5,61.0,26.4,2025-05-15
7493,2025-05-11,203,4,105,6.2,Liberica,Tolima,18,67.0,29.4,2025-05-11
2483,2025-05-17,201,4,101,6.5,Robusta,Nariño,10,73.0,28.7,2025-05-17
1907,2025-05-09,201,1,103,,Excelsa,Huila,11,78.0,18.9,2025-05-09
7089,2025-05-19,203,1,101,5.8,Liberica,Antioquia,10,76.0,24.6,2025-05-19
7467,2025-05-19,202,2,105,5.7,Excelsa,Tolima,14,83.0,24.5,2025-05-19
6677,2025-05-01,204,4,101,5.3,Excelsa,Nariño,9,89.0,21.9,2025-05-01
3771,2025-05-17,204,1,103,6.7,Liberica,Antioquia,14,67.0,29.0,2025-05-17
2806,2025-05-12,204,2,102,6.8,Liberica,Antioquia,15,84.0,22.2,2025-05-12
8375,2025-05-25,204,3,102,6.1,Excelsa,Caldas,5,72.0,29.3,2025-05-25
3115,2025-05-27,201,3,105,7.0,Excelsa,Caldas,16,88.0,28.6,2025-05-27
5535,2025-05-24,201,1,105,6.4,Liberica,Caldas,11,67.0,19.7,2025-05-24
3532,2025-05-06,202,1,101,6.7,Liberica,Huila,20,62.0,,2025-05-06
9526,2025-05-20,203,4,104,5.8,Excelsa,Tolima,16,94.0,18.1,2025-05-20
4471,2025-05-31,203,1,103,6.8,Arábica,Tolima,6,84.0,23.0,2025-05-31
2403,2025-05-03,202,4,105,6.3,Liberica,Huila,20,76.0,22.2,2025-05-03
1853,2025-05-19,201,1,104,5.3,Desconocido,Huila,13,90.0,19.8,2025-05-19
4083,2025-05-12,202,2,104,6.8,Robusta,Tolima,8,95.0,27.7,2025-05-12
9025,2025-05-28,203,4,103,6.8,Excelsa,Huila,15,91.0,18.6,2025-05-28
8566,2025-05-20,203,2,102,5.7,Excelsa,Tolima,16,95.0,23.2,2025-05-20
6530,2025-05-10,201,2,104,6.0,Excelsa,Huila,14,87.0,,2025-05-10
8855,2025-05-09,204,4,101,5.0,Liberica,Nariño,8,69.0,22.4,2025-05-09
5933,2025-05-12,204,3,105,5.8,Excelsa,Huila,10,86.0,29.3,2025-05-12
6160,2025-05-26,202,1,101,6.3,Liberica,Tolima,6,91.0,18.0,2025-05-26
10716,2025-05-06,204,3,105,5.9,Excelsa,Huila,10,68.0,24.0,2025-05-06
4847,2025-05-27,203,1,104,5.9,Robusta,Caldas,18,75.0,25.6,2025-05-27
7484,2025-05-09,201,2,101,5.1,Excelsa,Caldas,14,64.0,23.9,2025-05-09
1748,2025-05-27,202,3,105,,Robusta,Huila,7,86.0,28.3,2025-05-27
4035,2025-05-19,201,4,101,5.6,Liberica,Antioquia,12,62.0,26.3,2025-05-19
1348,2025-05-11,202,2,102,6.5,Robusta,Tolima,13,62.0,20.7,2025-05-11
4352,2025-05-30,201,2,101,5.6,Excelsa,Caldas,14,72.0,29.2,2025-05-30
3865,2025-05-03,204,4,102,5.0,Robusta,Caldas,16,63.0,25.8,2025-05-03
3168,2025-05-28,202,1,105,5.6,Robusta,Tolima,17,60.0,23.5,2025-05-28
7955,2025-05-04,203,4,104,6.8,Liberica,Caldas,5,78.0,22.0,2025-05-04
7210,2025-05-28,202,2,104,5.8,Excelsa,Antioquia,17,90.0,19.7,2025-05-28
3778,2025-05-15,203,4,103,6.3,Excelsa,Nariño,20,64.0,22.1,2025-05-15
2442,2025-05-08,202,3,104,6.0,Arábica,Antioquia,16,83.0,27.2,2025-05-08
6658,2025-05-01,202,1,103,,Arábica,Caldas,6,80.0,26.5,2025-05-01
10658,2025-05-19,204,3,102,5.3,Liberica,Antioquia,5,94.0,-5.0,2025-05-19
4028,2025-05-14,201,3,102,6.1,Liberica,Caldas,5,70.0,24.6,2025-05-14
7118,2025-05-26,202,2,105,,Robusta,Tolima,13,75.0,22.8,2025-05-26
3484,2025-05-21,201,4,102,6.1,Excelsa,Caldas,9,68.0,25.3,2025-05-21
3883,2025-05-30,203,3,105,5.8,Robusta,Huila,19,72.0,23.2,2025-05-30
6562,2025-05-08,204,3,105,6.6,Robusta,Caldas,11,60.0,22.7,2025-05-08
1764,2025-05-07,204,2,105,5.4,Liberica,Huila,18,77.0,21.0,2025-05-07
7482,2025-05-25,202,3,102,6.3,Arábica,Antioquia,18,89.0,21.4,2025-05-25
2617,2025-05-25,203,2,101,6.5,Robusta,Nariño,7,86.0,28.4,2025-05-25
2223,2025-05-17,204,3,104,6.8,Excelsa,Nariño,13,76.0,24.0,2025-05-17
9665,2025-05-27,201,2,104,5.8,Excelsa,Nariño,11,61.0,21.8,2025-05-27
7222,2025-05-15,201,2,103,6.7,Arábica,Tolima,19,95.0,27.8,2025-05-15
2577,2025-05-09,203,2,105,6.9,Robusta,Huila,7,71.0,24.7,2025-05-09
10392,2025-05-10,202,3,103,5.6,Robusta,Huila,10,91.0,23.3,2025-05-10
7351,2025-05-26,202,1,103,6.5,Excelsa,Caldas,8,65.0,25.1,2025-05-26
4783,2025-05-24,201,1,105,6.8,Arábica,Caldas,14,,25.9,2025-05-24
5375,2025-05-04,202,3,105,5.5,Robusta,Tolima,17,76.0,27.3,2025-05-04
1709,2025-05-18,202,1,101,5.7,Arábica,Nariño,16,92.0,25.3,2025-05-18
1510,2025-05-02,204,3,102,6.7,Arábica,Antioquia,16,79.0,20.9,2025-05-02
3955,2025-05-07,201,1,101,6.1,Liberica,Nariño,15,92.0,22.4,2025-05-07
8538,2025-05-19,202,2,101,6.5,Excelsa,Tolima,8,84.0,24.0,2025-05-19
7339,2025-05-21,202,1,101,6.1,Excelsa,Caldas,12,,21.1,2025-05-21
9923,2025-05-26,201,3,104,6.9,Excelsa,Tolima,18,64.0,,2025-05-26
8064,2025-05-06,202,2,103,7.0,Excelsa,Nariño,8,89.0,28.7,2025-05-06
8163,2025-05-13,203,2,103,,Liberica,Nariño,15,90.0,22.1,2025-05-13
8372,2025-05-26,203,2,105,5.5,Robusta,Antioquia,8,75.0,25.1,2025-05-26
7829,2025-05-06,202,2,101,5.6,Robusta,Caldas,20,81.0,27.0,2025-05-06
4616,2025-05-12,201,2,103,6.2,Robusta,Tolima,7,88.0,29.8,2025-05-12
5657,2025-05-26,203,3,105,6.0,Robusta,Huila,19,65.0,26.3,2025-05-26
7976,2025-05-14,201,3,104,6.0,Liberica,Nariño,9,72.0,28.2,2025-05-14
5351,2025-05-02,204,4,105,5.9,Liberica,Caldas,5,,27.3,2025-05-02
1712,2025-05-02,204,2,101,5.7,Excelsa,Caldas,12,95.0,20.8,2025-05-02
7479,2025-05-23,201,1,102,6.4,Robusta,Caldas,12,91.0,29.3,2025-05-23
10130,2025-05-26,203,3,101,5.0,Robusta,Huila,7,63.0,29.0,2025-05-26
9205,2025-05-13,201,3,102,5.2,Liberica,Nariño,9,90.0,23.4,2025-05-13
10204,2025-05-02,203,3,101,5.3,Arábica,Nariño,9,66.0,27.6,2025-05-02
1713,2025-05-28,201,1,105,5.4,Liberica,Caldas,7,60.0,26.5,2025-05-28
10113,2025-05-09,201,1,102,5.1,Robusta,Huila,18,70.0,30.0,2025-05-09
2246,2025-05-11,204,4,103,5.1,Liberica,Tolima,6,76.0,29.5,2025-05-11
10786,2025-05-23,203,3,104,6.1,Liberica,Nariño,9,84.0,22.1,2025-05-23
7849,2025-05-18,201,1,102,5.5,Arábica,Caldas,20,60.0,20.9,2025-05-18
6134,2025-05-06,203,1,103,7.0,Robusta,Antioquia,6,76.0,27.7,2025-05-06
1716,2025-05-18,203,1,102,6.7,Liberica,Nariño,9,69.0,27.0,2025-05-18
4464,2025-05-31,202,2,105,5.2,Liberica,Antioquia,6,,26.5,2025-05-31
5395,2025-05-05,203,4,104,5.3,Arábica,Antioquia,15,84.0,26.3,2025-05-05
5569,2025-05-04,204,4,103,5.1,Robusta,Tolima,12,85.0,25.1,2025-05-04
9804,2025-05-17,201,4,101,6.2,Arábica,Tolima,6,62.0,28.3,2025-05-17
9490,2025-05-30,204,2,103,5.9,Liberica,Caldas,8,66.0,18.7,2025-05-30
8702,2025-05-12,202,4,105,5.3,Liberica,Nariño,5,72.0,19.7,2025-05-12
1213,2025-05-19,201,2,101,6.8,Robusta,Nariño,6,90.0,19.3,2025-05-19
10768,2025-05-02,203,4,102,5.8,Robusta,Nariño,12,77.0,29.9,2025-05-02
7839,2025-05-27,201,3,101,6.7,Arábica,Antioquia,15,71.0,28.7,2025-05-27
2011,2025-05-01,201,4,104,5.3,Arábica,Caldas,14,70.0,20.6,2025-05-01
1324,2025-05-14,202,4,102,5.6,Excelsa,Nariño,14,66.0,25.8,2025-05-14
6397,2025-05-18,204,3,104,5.2,Robusta,Antioquia,15,85.0,18.8,2025-05-18
6991,2025-05-17,203,3,101,6.7,Liberica,Caldas,7,90.0,24.5,2025-05-17
4173,2025-05-01,202,3,104,6.9,Arábica,Nariño,17,68.0,18.3,2025-05-01
1335,2025-05-14,203,3,102,6.2,Robusta,Nariño,11,85.0,25.5,2025-05-14
9306,2025-05-09,204,3,101,6.1,Robusta,Tolima,5,76.0,29.4,2025-05-09
3211,2025-05-20,201,3,101,6.6,Desconocido,Huila,16,,28.7,2025-05-20
5272,2025-05-15,204,2,102,6.1,Excelsa,Huila,11,87.0,22.7,2025-05-15
7741,2025-05-14,202,2,105,5.7,Liberica,Antioquia,15,90.0,22.7,2025-05-14
1234,2025-05-01,203,4,104,5.5,Robusta,Huila,17,95.0,24.9,2025-05-01
6951,2025-05-20,202,1,104,6.6,Excelsa,Caldas,7,,28.5,2025-05-20
6738,2025-05-29,202,2,104,6.3,Arábica,Huila,20,74.0,29.4,2025-05-29
8922,2025-05-01,203,1,103,5.1,Liberica,Caldas,15,92.0,22.3,2025-05-01
3349,2025-05-24,203,2,102,,Desconocido,Antioquia,14,85.0,19.5,2025-05-24
3037,2025-05-24,204,4,103,5.9,Arábica,Tolima,14,68.0,21.1,2025-05-24
8485,2025-05-09,203,1,105,5.5,Arábica,Antioquia,12,65.0,22.3,2025-05-09
7007,2025-05-04,202,4,102,6.0,Robusta,Caldas,20,63.0,24.2,2025-05-04
5554,2025-05-17,203,3,102,5.1,Excelsa,Nariño,17,94.0,19.2,2025-05-17
9073,2025-05-05,204,2,104,6.8,Arábica,Caldas,13,74.0,27.7,2025-05-05
2459,2025-05-19,201,4,102,5.3,Robusta,Tolima,19,81.0,25.4,2025-05-19
4289,2025-05-03,202,3,105,5.7,Desconocido,Huila,10,77.0,19.7,2025-05-03
4065,2025-05-10,204,1,101,6.6,Excelsa,Tolima,17,64.0,20.5,2025-05-10
10437,2025-05-30,202,2,103,,Arábica,Antioquia,14,92.0,26.8,2025-05-30
1775,2025-05-24,202,1,103,5.1,Liberica,Nariño,5,66.0,25.8,2025-05-24
7833,2025-05-28,204,4,105,99.9,Excelsa,Antioquia,6,73.0,23.1,2025-05-28
1872,2025-05-20,202,2,105,6.7,Arábica,Nariño,18,85.0,27.0,2025-05-20
9750,2025-05-13,203,4,102,6.5,Robusta,Nariño,7,61.0,23.7,2025-05-13
2264,2025-05-14,202,3,101,5.7,Arábica,Tolima,12,88.0,25.2,2025-05-14
5834,2025-05-03,204,1,101,6.7,Robusta,Huila,18,95.0,,2025-05-03
4895,2025-05-20,201,3,101,,Robusta,Nariño,15,77.0,,2025-05-20
7324,2025-05-29,204,4,105,6.9,Robusta,Nariño,11,70.0,20.3,2025-05-29
10213,2025-05-23,204,4,104,5.0,Excelsa,Huila,11,62.0,25.8,2025-05-23
8020,2025-05-17,203,4,101,5.3,Liberica,Huila,9,73.0,29.8,2025-05-17
2221,2025-05-15,202,3,105,,Excelsa,Tolima,7,89.0,22.9,2025-05-15
2447,2025-05-28,204,3,104,5.6,Liberica,Tolima,18,92.0,28.5,2025-05-28
4185,2025-05-28,201,1,104,,Robusta,Caldas,8,81.0,,2025-05-28
1409,2025-05-12,201,2,101,5.8,Robusta,Tolima,19,85.0,26.5,2025-05-12
5345,2025-05-31,202,4,101,6.6,Robusta,Caldas,20,94.0,22.5,2025-05-31
4022,2025-05-22,204,4,103,5.4,Excelsa,Tolima,15,91.0,23.0,2025-05-22
3304,2025-05-17,203,2,104,6.2,Liberica,Caldas,17,,21.7,2025-05-17
7272,2025-05-19,202,1,104,5.4,Robusta,Caldas,9,71.0,26.2,2025-05-19
9281,2025-05-25,204,4,101,6.0,Robusta,Antioquia,7,76.0,21.6,2025-05-25
7642,2025-05-07,201,1,102,7.0,Arábica,Caldas,12,88.0,29.4,2025-05-07
7956,2025-05-12,201,1,103,5.2,Excelsa,Caldas,14,91.0,28.4,2025-05-12
3110,2025-05-25,204,2,102,6.1,Robusta,Nariño,10,88.0,23.1,2025-05-25
6352,2025-05-05,202,1,102,5.7,Arábica,Nariño,20,69.0,23.7,2025-05-05
10684,2025-05-12,203,1,103,5.5,Liberica,Caldas,6,72.0,,2025-05-12
9344,2025-05-15,202,4,104,5.4,Robusta,Tolima,7,92.0,27.0,2025-05-15
5550,2025-05-02,204,1,104,5.1,Arábica,Antioquia,15,86.0,18.4,2025-05-02
2881,2025-05-09,204,2,105,5.5,Robusta,Huila,9,62.0,22.9,2025-05-09
6946,2025-05-12,202,1,104,6.4,Excelsa,Antioquia,13,82.0,27.5,2025-05-12
2738,2025-05-24,202,2,104,5.9,Excelsa,Antioquia,11,73.0,22.6,2025-05-24
8794,2025-05-11,204,2,103,5.1,Arábica,Huila,12,84.0,29.8,2025-05-11
6213,2025-05-22,203,4,103,7.0,Arábica,Antioquia,12,84.0,25.2,2025-05-22
4209,2025-05-20,202,1,104,6.6,Liberica,Nariño,12,92.0,24.1,2025-05-20
8083,2025-05-06,201,3,104,6.3,Excelsa,Tolima,11,66.0,23.4,2025-05-06
3056,2025-05-22,202,1,103,6.6,Arábica,Antioquia,7,89.0,21.4,2025-05-22
2689,2025-05-06,203,4,103,6.5,Liberica,Nariño,7,86.0,25.2,2025-05-06
5780,2025-05-24,204,3,104,5.7,Arábica,Huila,13,86.0,26.5,2025-05-24
8476,2025-05-01,203,4,102,5.5,Excelsa,Tolima,20,69.0,29.9,2025-05-01
8877,2025-05-24,202,2,102,6.9,Arábica,??,13,85.0,26.4,2025-05-24
7750,2025-05-20,203,4,102,6.5,Arábica,Huila,14,81.0,24.3,2025-05-20
9556,2025-05-04,204,2,105,6.4,Robusta,Nariño,16,94.0,23.5,2025-05-04
9123,2025-05-30,204,3,102,6.9,Excelsa,Huila,9,75.0,29.3,2025-05-30
7991,2025-05-11,204,1,102,6.2,Excelsa,Huila,10,65.0,29.0,2025-05-11
9267,2025-05-10,204,4,103,5.1,Robusta,Huila,9,79.0,23.3,2025-05-10
9540,2025-05-25,201,4,105,5.5,Arábica,Caldas,20,87.0,29.1,2025-05-25
4393,2025-05-12,204,2,103,5.9,Liberica,Antioquia,14,82.0,20.0,2025-05-12
7326,2025-05-07,203,2,101,5.8,Liberica,Nariño,15,71.0,20.9,2025-05-07
4529,2025-05-28,202,3,101,5.9,Liberica,Nariño,16,69.0,28.7,2025-05-28
5605,2025-05-04,202,2,102,6.3,Excelsa,Tolima,18,77.0,28.0,2025-05-04
8024,2025-05-15,202,2,103,6.6,Liberica,Tolima,18,73.0,23.1,2025-05-15
7322,2025-05-31,201,3,104,,Robusta,Tolima,19,93.0,24.3,2025-05-31
1746,2025-05-03,201,4,105,5.2,Liberica,Caldas,15,72.0,22.7,2025-05-03
1711,2025-05-31,201,1,101,5.1,Liberica,Tolima,5,89.0,20.3,2025-05-31
1380,2025-05-07,201,3,104,6.2,Robusta,Caldas,16,61.0,18.7,2025-05-07
9783,2025-05-14,202,3,101,,Robusta,Tolima,5,77.0,22.1,2025-05-14
4012,2025-05-01,203,3,104,5.9,Desconocido,Nariño,15,68.0,18.5,2025-05-01
9859,2025-05-18,204,3,104,5.3,Robusta,Caldas,5,93.0,26.2,2025-05-18
8153,2025-05-10,202,4,101,6.6,Liberica,Caldas,10,71.0,23.0,2025-05-10
9567,2025-05-16,201,2,101,5.0,Robusta,Antioquia,12,88.0,29.8,2025-05-16
4498,2025-05-29,203,2,101,6.6,Robusta,Caldas,6,64.0,28.3,2025-05-29
4890,2025-05-24,201,4,103,5.2,Arábica,Caldas,14,88.0,20.5,2025-05-24
5485,2025-05-24,202,3,102,5.8,Liberica,Tolima,10,80.0,20.5,2025-05-24
5012,2025-05-28,203,1,101,6.9,Robusta,Nariño,5,64.0,27.0,2025-05-28
3620,2025-05-29,203,3,105,6.3,Liberica,Caldas,12,89.0,21.2,2025-05-29
7671,2025-05-03,201,2,104,6.6,Excelsa,Caldas,12,64.0,25.2,2025-05-03
7513,2025-05-13,203,1,102,5.8,Robusta,Nariño,6,62.0,22.6,2025-05-13
4468,2025-05-22,202,3,101,5.4,Arábica,Nariño,12,85.0,28.1,2025-05-22
2314,2025-05-06,204,3,105,6.5,Arábica,Huila,18,91.0,24.9,2025-05-06
9606,2025-05-10,203,1,102,5.3,Excelsa,Caldas,12,95.0,20.8,2025-05-10
3070,2025-05-15,204,2,105,5.8,Excelsa,Tolima,9,70.0,18.7,2025-05-15
3983,2025-05-29,203,4,104,6.6,Liberica,Caldas,6,,20.6,2025-05-29
6915,2025-05-16,203,3,104,5.5,Robusta,Tolima,5,81.0,20.1,2025-05-16
10171,2025-05-23,201,2,105,5.5,Liberica,Tolima,9,77.0,22.8,2025-05-23
2286,2025-05-04,203,4,105,6.5,Liberica,Huila,7,87.0,25.6,2025-05-04
9991,2025-05-12,202,4,103,6.3,Liberica,Nariño,16,67.0,27.2,2025-05-12
9430,2025-05-26,204,2,103,5.1,Excelsa,Nariño,5,72.0,23.5,2025-05-26
2350,2025-05-10,204,4,101,5.4,Excelsa,Antioquia,12,84.0,27.4,2025-05-10
3612,2025-05-17,201,3,102,5.2,Robusta,Huila,20,69.0,-5.0,2025-05-17
10495,2025-05-10,204,1,104,6.4,Liberica,Caldas,13,63.0,29.3,2025-05-10
4669,2025-05-12,202,1,103,6.6,Liberica,Antioquia,13,95.0,,2025-05-12
3222,2025-05-13,203,1,103,6.1,Excelsa,Antioquia,11,89.0,28.2,2025-05-13
1428,2025-05-04,201,2,101,5.1,Robusta,Nariño,15,60.0,22.5,2025-05-04
1654,2025-05-07,201,4,105,5.1,Arábica,Antioquia,15,,25.4,2025-05-07
10914,2025-05-22,204,1,103,6.3,Liberica,Huila,19,71.0,28.4,2025-05-22
4536,2025-05-01,204,4,101,6.6,Excelsa,Caldas,13,75.0,25.7,2025-05-01
8737,2025-05-08,201,2,101,5.6,Excelsa,Antioquia,5,64.0,29.6,2025-05-08
4246,2025-05-19,202,3,102,6.8,Robusta,Tolima,20,90.0,26.8,2025-05-19
5741,2025-05-15,203,3,104,6.7,Excelsa,Antioquia,15,78.0,21.8,2025-05-15
10069,2025-05-30,201,3,105,5.6,Arábica,Huila,12,90.0,29.5,2025-05-30
5100,2025-05-02,202,1,101,5.3,Arábica,Caldas,10,,27.0,2025-05-02
5101,2025-05-27,203,4,105,6.0,Liberica,Antioquia,17,68.0,19.4,2025-05-27
7960,2025-05-26,204,3,105,5.1,Liberica,Tolima,11,74.0,,2025-05-26
1612,2025-05-02,202,2,103,5.8,Robusta,Tolima,5,76.0,19.0,2025-05-02
5289,2025-05-10,204,2,105,5.0,Robusta,??,12,78.0,26.8,2025-05-10
